t,x,y,z,vx,vy,vz,ax,ay,az
2.257,-21.8130,-0.0155,0.5000,1.2511,0.0949,0.0000,-0.1403,0.0609,0.0000
2.267,-21.8005,-0.0145,0.5000,1.2497,0.0955,0.0000,-0.1396,0.0586,0.0000
2.277,-21.7879,-0.0136,0.5000,1.2483,0.0960,0.0000,-0.1389,0.0561,0.0000
2.287,-21.7755,-0.0126,0.5000,1.2469,0.0966,0.0000,-0.1380,0.0537,0.0000
2.297,-21.7630,-0.0117,0.5000,1.2455,0.0971,0.0000,-0.1371,0.0513,0.0000
2.307,-21.7506,-0.0107,0.5000,1.2442,0.0976,0.0000,-0.1361,0.0488,0.0000
2.317,-21.7381,-0.0097,0.5000,1.2428,0.0981,0.0000,-0.1350,0.0463,0.0000
2.327,-21.7258,-0.0087,0.5000,1.2415,0.0985,0.0000,-0.1338,0.0437,0.0000
2.337,-21.7133,-0.0077,0.5000,1.2401,0.0990,0.0000,-0.1326,0.0412,0.0000
2.347,-21.7009,-0.0067,0.5000,1.2388,0.0994,0.0000,-0.1312,0.0386,0.0000
2.357,-21.6885,-0.0057,0.5000,1.2375,0.0997,0.0000,-0.1299,0.0360,0.0000
2.367,-21.6762,-0.0047,0.5000,1.2362,0.1001,0.0000,-0.1284,0.0334,0.0000
2.377,-21.6639,-0.0037,0.5000,1.2349,0.1004,0.0000,-0.1269,0.0308,0.0000
2.387,-21.6515,-0.0027,0.5000,1.2337,0.1007,0.0000,-0.1253,0.0281,0.0000
2.397,-21.6392,-0.0017,0.5000,1.2324,0.1010,0.0000,-0.1237,0.0255,0.0000
2.406,-21.6269,-0.0007,0.5000,1.2312,0.1012,0.0000,-0.1220,0.0228,0.0000
2.417,-21.6145,0.0003,0.5000,1.2300,0.1014,0.0000,-0.1203,0.0201,0.0000
2.427,-21.6022,0.0013,0.5000,1.2288,0.1016,0.0000,-0.1185,0.0174,0.0000
2.436,-21.5900,0.0023,0.5000,1.2276,0.1018,0.0000,-0.1166,0.0147,0.0000
2.447,-21.5777,0.0033,0.5000,1.2265,0.1019,0.0000,-0.1147,0.0120,0.0000
2.457,-21.5654,0.0044,0.5000,1.2253,0.1020,0.0000,-0.1128,0.0092,0.0000
2.467,-21.5532,0.0054,0.5000,1.2242,0.1021,0.0000,-0.1108,0.0065,0.0000
2.476,-21.5410,0.0064,0.5000,1.2231,0.1021,0.0000,-0.1087,0.0038,0.0000
2.487,-21.5287,0.0074,0.5000,1.2220,0.1022,0.0000,-0.1067,0.0010,0.0000
2.497,-21.5165,0.0084,0.5000,1.2210,0.1021,0.0000,-0.1046,-0.0018,0.0000
2.507,-21.5043,0.0095,0.5000,1.2199,0.1021,0.0000,-0.1024,-0.0045,0.0000
2.517,-21.4921,0.0105,0.5000,1.2189,0.1021,0.0000,-0.1002,-0.0073,0.0000
2.527,-21.4799,0.0115,0.5000,1.2179,0.1020,0.0000,-0.0980,-0.0100,0.0000
2.537,-21.4678,0.0125,0.5000,1.2170,0.1019,0.0000,-0.0958,-0.0128,0.0000
2.547,-21.4556,0.0135,0.5000,1.2160,0.1017,0.0000,-0.0935,-0.0156,0.0000
2.557,-21.4435,0.0146,0.5000,1.2151,0.1015,0.0000,-0.0912,-0.0183,0.0000
2.567,-21.4312,0.0156,0.5000,1.2142,0.1013,0.0000,-0.0888,-0.0211,0.0000
2.577,-21.4192,0.0166,0.5000,1.2133,0.1011,0.0000,-0.0865,-0.0238,0.0000
2.587,-21.4070,0.0176,0.5000,1.2125,0.1009,0.0000,-0.0841,-0.0266,0.0000
2.597,-21.3949,0.0186,0.5000,1.2116,0.1006,0.0000,-0.0818,-0.0293,0.0000
2.607,-21.3827,0.0196,0.5000,1.2108,0.1003,0.0000,-0.0793,-0.0321,0.0000
2.617,-21.3707,0.0206,0.5000,1.2101,0.1000,0.0000,-0.0769,-0.0348,0.0000
2.627,-21.3585,0.0216,0.5000,1.2093,0.0996,0.0000,-0.0745,-0.0375,0.0000
2.637,-21.3465,0.0226,0.5000,1.2086,0.0992,0.0000,-0.0721,-0.0402,0.0000
2.647,-21.3344,0.0236,0.5000,1.2079,0.0988,0.0000,-0.0697,-0.0429,0.0000
